longitude,latitude,site_name,Province,Municipality/City,Year,Month_date,Depth,Substrate,Segment,Total
119.3093056,11.01597222,TY_Esteban Reef,Palawan,Taytay,2016,20 Apr 16,3,HC,S1,22
119.3093056,11.01597222,TY_Esteban Reef,Palawan,Taytay,2016,20 Apr 16,3,HC,S2,25
119.3093056,11.01597222,TY_Esteban Reef,Palawan,Taytay,2016,20 Apr 16,3,HC,S3,27
119.3093056,11.01597222,TY_Esteban Reef,Palawan,Taytay,2016,20 Apr 16,3,HC,S4,26
119.3093056,11.01597222,TY_Esteban Reef,Palawan,Taytay,2016,20 Apr 16,3,HC,S1,0
119.3093056,11.01597222,TY_Esteban Reef,Palawan,Taytay,2016,20 Apr 16,3,HC,S2,0
119.3093056,11.01597222,TY_Esteban Reef,Palawan,Taytay,2016,20 Apr 16,3,HC,S3,0
119.3093056,11.01597222,TY_Esteban Reef,Palawan,Taytay,2016,20 Apr 16,3,HC,S4,0
119.3093056,11.01597222,TY_Esteban Reef,Palawan,Taytay,2016,20 Apr 16,3,HC,S1,0
119.3093056,11.01597222,TY_Esteban Reef,Palawan,Taytay,2016,20 Apr 16,3,HC,S2,0
119.3093056,11.01597222,TY_Esteban Reef,Palawan,Taytay,2016,20 Apr 16,3,HC,S3,0
119.3093056,11.01597222,TY_Esteban Reef,Palawan,Taytay,2016,20 Apr 16,3,HC,S4,0
119.3093056,11.01597222,TY_Esteban Reef,Palawan,Taytay,2016,20 Apr 16,3,SC,S1,0
119.3093056,11.01597222,TY_Esteban Reef,Palawan,Taytay,2016,20 Apr 16,3,SC,S2,0
119.3093056,11.01597222,TY_Esteban Reef,Palawan,Taytay,2016,20 Apr 16,3,SC,S3,0
119.3093056,11.01597222,TY_Esteban Reef,Palawan,Taytay,2016,20 Apr 16,3,SC,S4,0
119.3093056,11.01597222,TY_Esteban Reef,Palawan,Taytay,2016,20 Apr 16,3,RKC,S1,0
119.3093056,11.01597222,TY_Esteban Reef,Palawan,Taytay,2016,20 Apr 16,3,RKC,S2,0
119.3093056,11.01597222,TY_Esteban Reef,Palawan,Taytay,2016,20 Apr 16,3,RKC,S3,0
119.3093056,11.01597222,TY_Esteban Reef,Palawan,Taytay,2016,20 Apr 16,3,RKC,S4,0
119.3093056,11.01597222,TY_Esteban Reef,Palawan,Taytay,2016,20 Apr 16,3,NIA,S1,2
119.3093056,11.01597222,TY_Esteban Reef,Palawan,Taytay,2016,20 Apr 16,3,NIA,S2,0
119.3093056,11.01597222,TY_Esteban Reef,Palawan,Taytay,2016,20 Apr 16,3,NIA,S3,1
119.3093056,11.01597222,TY_Esteban Reef,Palawan,Taytay,2016,20 Apr 16,3,NIA,S4,1
119.3093056,11.01597222,TY_Esteban Reef,Palawan,Taytay,2016,20 Apr 16,3,SP,S1,1
119.3093056,11.01597222,TY_Esteban Reef,Palawan,Taytay,2016,20 Apr 16,3,SP,S2,4
119.3093056,11.01597222,TY_Esteban Reef,Palawan,Taytay,2016,20 Apr 16,3,SP,S3,1
119.3093056,11.01597222,TY_Esteban Reef,Palawan,Taytay,2016,20 Apr 16,3,SP,S4,2
119.3093056,11.01597222,TY_Esteban Reef,Palawan,Taytay,2016,20 Apr 16,3,RC,S1,10
119.3093056,11.01597222,TY_Esteban Reef,Palawan,Taytay,2016,20 Apr 16,3,RC,S2,6
119.3093056,11.01597222,TY_Esteban Reef,Palawan,Taytay,2016,20 Apr 16,3,RC,S3,11
119.3093056,11.01597222,TY_Esteban Reef,Palawan,Taytay,2016,20 Apr 16,3,RC,S4,10
119.3093056,11.01597222,TY_Esteban Reef,Palawan,Taytay,2016,20 Apr 16,3,RB,S1,3
119.3093056,11.01597222,TY_Esteban Reef,Palawan,Taytay,2016,20 Apr 16,3,RB,S2,2
119.3093056,11.01597222,TY_Esteban Reef,Palawan,Taytay,2016,20 Apr 16,3,RB,S3,0
119.3093056,11.01597222,TY_Esteban Reef,Palawan,Taytay,2016,20 Apr 16,3,RB,S4,0
119.3093056,11.01597222,TY_Esteban Reef,Palawan,Taytay,2016,20 Apr 16,3,SD,S1,1
119.3093056,11.01597222,TY_Esteban Reef,Palawan,Taytay,2016,20 Apr 16,3,SD,S2,1
119.3093056,11.01597222,TY_Esteban Reef,Palawan,Taytay,2016,20 Apr 16,3,SD,S3,0
119.3093056,11.01597222,TY_Esteban Reef,Palawan,Taytay,2016,20 Apr 16,3,SD,S4,0
119.3093056,11.01597222,TY_Esteban Reef,Palawan,Taytay,2016,20 Apr 16,3,SI,S1,1
119.3093056,11.01597222,TY_Esteban Reef,Palawan,Taytay,2016,20 Apr 16,3,SI,S2,2
119.3093056,11.01597222,TY_Esteban Reef,Palawan,Taytay,2016,20 Apr 16,3,SI,S3,0
119.3093056,11.01597222,TY_Esteban Reef,Palawan,Taytay,2016,20 Apr 16,3,SI,S4,0
119.3093056,11.01597222,TY_Esteban Reef,Palawan,Taytay,2016,20 Apr 16,3,OT,S1,0
119.3093056,11.01597222,TY_Esteban Reef,Palawan,Taytay,2016,20 Apr 16,3,OT,S2,0
119.3093056,11.01597222,TY_Esteban Reef,Palawan,Taytay,2016,20 Apr 16,3,OT,S3,0
119.3093056,11.01597222,TY_Esteban Reef,Palawan,Taytay,2016,20 Apr 16,3,OT,S4,1
119.3093056,11.01597222,TY_Esteban Reef,Palawan,Taytay,2016,20 Apr 16,3,NIA,S1,0
119.3093056,11.01597222,TY_Esteban Reef,Palawan,Taytay,2016,20 Apr 16,3,NIA,S2,0
119.3093056,11.01597222,TY_Esteban Reef,Palawan,Taytay,2016,20 Apr 16,3,NIA,S3,0
119.3093056,11.01597222,TY_Esteban Reef,Palawan,Taytay,2016,20 Apr 16,3,NIA,S4,0
119.3093056,11.01597222,TY_Esteban Reef,Palawan,Taytay,2013,6 May 13,3,HC,S1,7
119.3093056,11.01597222,TY_Esteban Reef,Palawan,Taytay,2013,6 May 13,3,HC,S2,11
119.3093056,11.01597222,TY_Esteban Reef,Palawan,Taytay,2013,6 May 13,3,HC,S3,6
119.3093056,11.01597222,TY_Esteban Reef,Palawan,Taytay,2013,6 May 13,3,HC,S4,12
119.3093056,11.01597222,TY_Esteban Reef,Palawan,Taytay,2013,6 May 13,3,HC,S1,0
119.3093056,11.01597222,TY_Esteban Reef,Palawan,Taytay,2013,6 May 13,3,HC,S2,0
119.3093056,11.01597222,TY_Esteban Reef,Palawan,Taytay,2013,6 May 13,3,HC,S3,0
119.3093056,11.01597222,TY_Esteban Reef,Palawan,Taytay,2013,6 May 13,3,HC,S4,0
119.3093056,11.01597222,TY_Esteban Reef,Palawan,Taytay,2013,6 May 13,3,HC,S1,0
119.3093056,11.01597222,TY_Esteban Reef,Palawan,Taytay,2013,6 May 13,3,HC,S2,0
119.3093056,11.01597222,TY_Esteban Reef,Palawan,Taytay,2013,6 May 13,3,HC,S3,0
119.3093056,11.01597222,TY_Esteban Reef,Palawan,Taytay,2013,6 May 13,3,HC,S4,0
119.3093056,11.01597222,TY_Esteban Reef,Palawan,Taytay,2013,6 May 13,3,SC,S1,1
119.3093056,11.01597222,TY_Esteban Reef,Palawan,Taytay,2013,6 May 13,3,SC,S2,1
119.3093056,11.01597222,TY_Esteban Reef,Palawan,Taytay,2013,6 May 13,3,SC,S3,0
119.3093056,11.01597222,TY_Esteban Reef,Palawan,Taytay,2013,6 May 13,3,SC,S4,0
119.3093056,11.01597222,TY_Esteban Reef,Palawan,Taytay,2013,6 May 13,3,RKC,S1,1
119.3093056,11.01597222,TY_Esteban Reef,Palawan,Taytay,2013,6 May 13,3,RKC,S2,0
119.3093056,11.01597222,TY_Esteban Reef,Palawan,Taytay,2013,6 May 13,3,RKC,S3,0
119.3093056,11.01597222,TY_Esteban Reef,Palawan,Taytay,2013,6 May 13,3,RKC,S4,0
119.3093056,11.01597222,TY_Esteban Reef,Palawan,Taytay,2013,6 May 13,3,NIA,S1,1
119.3093056,11.01597222,TY_Esteban Reef,Palawan,Taytay,2013,6 May 13,3,NIA,S2,0
119.3093056,11.01597222,TY_Esteban Reef,Palawan,Taytay,2013,6 May 13,3,NIA,S3,2
119.3093056,11.01597222,TY_Esteban Reef,Palawan,Taytay,2013,6 May 13,3,NIA,S4,1
119.3093056,11.01597222,TY_Esteban Reef,Palawan,Taytay,2013,6 May 13,3,SP,S1,0
119.3093056,11.01597222,TY_Esteban Reef,Palawan,Taytay,2013,6 May 13,3,SP,S2,2
119.3093056,11.01597222,TY_Esteban Reef,Palawan,Taytay,2013,6 May 13,3,SP,S3,3
119.3093056,11.01597222,TY_Esteban Reef,Palawan,Taytay,2013,6 May 13,3,SP,S4,1
119.3093056,11.01597222,TY_Esteban Reef,Palawan,Taytay,2013,6 May 13,3,RC,S1,25
119.3093056,11.01597222,TY_Esteban Reef,Palawan,Taytay,2013,6 May 13,3,RC,S2,22
119.3093056,11.01597222,TY_Esteban Reef,Palawan,Taytay,2013,6 May 13,3,RC,S3,22
119.3093056,11.01597222,TY_Esteban Reef,Palawan,Taytay,2013,6 May 13,3,RC,S4,19
119.3093056,11.01597222,TY_Esteban Reef,Palawan,Taytay,2013,6 May 13,3,RB,S1,3
119.3093056,11.01597222,TY_Esteban Reef,Palawan,Taytay,2013,6 May 13,3,RB,S2,3
119.3093056,11.01597222,TY_Esteban Reef,Palawan,Taytay,2013,6 May 13,3,RB,S3,5
119.3093056,11.01597222,TY_Esteban Reef,Palawan,Taytay,2013,6 May 13,3,RB,S4,6
119.3093056,11.01597222,TY_Esteban Reef,Palawan,Taytay,2013,6 May 13,3,SD,S1,1
119.3093056,11.01597222,TY_Esteban Reef,Palawan,Taytay,2013,6 May 13,3,SD,S2,0
119.3093056,11.01597222,TY_Esteban Reef,Palawan,Taytay,2013,6 May 13,3,SD,S3,2
119.3093056,11.01597222,TY_Esteban Reef,Palawan,Taytay,2013,6 May 13,3,SD,S4,1
119.3093056,11.01597222,TY_Esteban Reef,Palawan,Taytay,2013,6 May 13,3,SI,S1,1
119.3093056,11.01597222,TY_Esteban Reef,Palawan,Taytay,2013,6 May 13,3,SI,S2,0
119.3093056,11.01597222,TY_Esteban Reef,Palawan,Taytay,2013,6 May 13,3,SI,S3,0
119.3093056,11.01597222,TY_Esteban Reef,Palawan,Taytay,2013,6 May 13,3,SI,S4,0
119.3093056,11.01597222,TY_Esteban Reef,Palawan,Taytay,2013,6 May 13,3,OT,S1,0
119.3093056,11.01597222,TY_Esteban Reef,Palawan,Taytay,2013,6 May 13,3,OT,S2,1
119.3093056,11.01597222,TY_Esteban Reef,Palawan,Taytay,2013,6 May 13,3,OT,S3,0
119.3093056,11.01597222,TY_Esteban Reef,Palawan,Taytay,2013,6 May 13,3,OT,S4,0
119.3093056,11.01597222,TY_Esteban Reef,Palawan,Taytay,2013,6 May 13,3,NIA,S1,0
119.3093056,11.01597222,TY_Esteban Reef,Palawan,Taytay,2013,6 May 13,3,NIA,S2,0
119.3093056,11.01597222,TY_Esteban Reef,Palawan,Taytay,2013,6 May 13,3,NIA,S3,0
119.3093056,11.01597222,TY_Esteban Reef,Palawan,Taytay,2013,6 May 13,3,NIA,S4,0
119.3093056,11.01597222,TY_Esteban Reef,Palawan,Taytay,2014,15 Mar 14,3,HC,S1,11
119.3093056,11.01597222,TY_Esteban Reef,Palawan,Taytay,2014,15 Mar 14,3,HC,S2,17
119.3093056,11.01597222,TY_Esteban Reef,Palawan,Taytay,2014,15 Mar 14,3,HC,S3,19
119.3093056,11.01597222,TY_Esteban Reef,Palawan,Taytay,2014,15 Mar 14,3,HC,S4,11
119.3093056,11.01597222,TY_Esteban Reef,Palawan,Taytay,2014,15 Mar 14,3,HC,S1,0
119.3093056,11.01597222,TY_Esteban Reef,Palawan,Taytay,2014,15 Mar 14,3,HC,S2,0
119.3093056,11.01597222,TY_Esteban Reef,Palawan,Taytay,2014,15 Mar 14,3,HC,S3,0
119.3093056,11.01597222,TY_Esteban Reef,Palawan,Taytay,2014,15 Mar 14,3,HC,S4,0
119.3093056,11.01597222,TY_Esteban Reef,Palawan,Taytay,2014,15 Mar 14,3,HC,S1,0
119.3093056,11.01597222,TY_Esteban Reef,Palawan,Taytay,2014,15 Mar 14,3,HC,S2,0
119.3093056,11.01597222,TY_Esteban Reef,Palawan,Taytay,2014,15 Mar 14,3,HC,S3,0
119.3093056,11.01597222,TY_Esteban Reef,Palawan,Taytay,2014,15 Mar 14,3,HC,S4,0
119.3093056,11.01597222,TY_Esteban Reef,Palawan,Taytay,2014,15 Mar 14,3,SC,S1,0
119.3093056,11.01597222,TY_Esteban Reef,Palawan,Taytay,2014,15 Mar 14,3,SC,S2,0
119.3093056,11.01597222,TY_Esteban Reef,Palawan,Taytay,2014,15 Mar 14,3,SC,S3,0
119.3093056,11.01597222,TY_Esteban Reef,Palawan,Taytay,2014,15 Mar 14,3,SC,S4,2
119.3093056,11.01597222,TY_Esteban Reef,Palawan,Taytay,2014,15 Mar 14,3,RKC,S1,0
119.3093056,11.01597222,TY_Esteban Reef,Palawan,Taytay,2014,15 Mar 14,3,RKC,S2,0
119.3093056,11.01597222,TY_Esteban Reef,Palawan,Taytay,2014,15 Mar 14,3,RKC,S3,0
119.3093056,11.01597222,TY_Esteban Reef,Palawan,Taytay,2014,15 Mar 14,3,RKC,S4,0
119.3093056,11.01597222,TY_Esteban Reef,Palawan,Taytay,2014,15 Mar 14,3,NIA,S1,5
119.3093056,11.01597222,TY_Esteban Reef,Palawan,Taytay,2014,15 Mar 14,3,NIA,S2,2
119.3093056,11.01597222,TY_Esteban Reef,Palawan,Taytay,2014,15 Mar 14,3,NIA,S3,1
119.3093056,11.01597222,TY_Esteban Reef,Palawan,Taytay,2014,15 Mar 14,3,NIA,S4,3
119.3093056,11.01597222,TY_Esteban Reef,Palawan,Taytay,2014,15 Mar 14,3,SP,S1,7
119.3093056,11.01597222,TY_Esteban Reef,Palawan,Taytay,2014,15 Mar 14,3,SP,S2,3
119.3093056,11.01597222,TY_Esteban Reef,Palawan,Taytay,2014,15 Mar 14,3,SP,S3,4
119.3093056,11.01597222,TY_Esteban Reef,Palawan,Taytay,2014,15 Mar 14,3,SP,S4,4
119.3093056,11.01597222,TY_Esteban Reef,Palawan,Taytay,2014,15 Mar 14,3,RC,S1,10
119.3093056,11.01597222,TY_Esteban Reef,Palawan,Taytay,2014,15 Mar 14,3,RC,S2,12
119.3093056,11.01597222,TY_Esteban Reef,Palawan,Taytay,2014,15 Mar 14,3,RC,S3,13
119.3093056,11.01597222,TY_Esteban Reef,Palawan,Taytay,2014,15 Mar 14,3,RC,S4,18
119.3093056,11.01597222,TY_Esteban Reef,Palawan,Taytay,2014,15 Mar 14,3,RB,S1,4
119.3093056,11.01597222,TY_Esteban Reef,Palawan,Taytay,2014,15 Mar 14,3,RB,S2,1
119.3093056,11.01597222,TY_Esteban Reef,Palawan,Taytay,2014,15 Mar 14,3,RB,S3,1
119.3093056,11.01597222,TY_Esteban Reef,Palawan,Taytay,2014,15 Mar 14,3,RB,S4,2
119.3093056,11.01597222,TY_Esteban Reef,Palawan,Taytay,2014,15 Mar 14,3,SD,S1,2
119.3093056,11.01597222,TY_Esteban Reef,Palawan,Taytay,2014,15 Mar 14,3,SD,S2,1
119.3093056,11.01597222,TY_Esteban Reef,Palawan,Taytay,2014,15 Mar 14,3,SD,S3,0
119.3093056,11.01597222,TY_Esteban Reef,Palawan,Taytay,2014,15 Mar 14,3,SD,S4,0
119.3093056,11.01597222,TY_Esteban Reef,Palawan,Taytay,2014,15 Mar 14,3,SI,S1,0
119.3093056,11.01597222,TY_Esteban Reef,Palawan,Taytay,2014,15 Mar 14,3,SI,S2,2
119.3093056,11.01597222,TY_Esteban Reef,Palawan,Taytay,2014,15 Mar 14,3,SI,S3,0
119.3093056,11.01597222,TY_Esteban Reef,Palawan,Taytay,2014,15 Mar 14,3,SI,S4,0
119.3093056,11.01597222,TY_Esteban Reef,Palawan,Taytay,2014,15 Mar 14,3,OT,S1,1
119.3093056,11.01597222,TY_Esteban Reef,Palawan,Taytay,2014,15 Mar 14,3,OT,S2,2
119.3093056,11.01597222,TY_Esteban Reef,Palawan,Taytay,2014,15 Mar 14,3,OT,S3,2
119.3093056,11.01597222,TY_Esteban Reef,Palawan,Taytay,2014,15 Mar 14,3,OT,S4,0
119.3093056,11.01597222,TY_Esteban Reef,Palawan,Taytay,2014,15 Mar 14,3,NIA,S1,0
119.3093056,11.01597222,TY_Esteban Reef,Palawan,Taytay,2014,15 Mar 14,3,NIA,S2,0
119.3093056,11.01597222,TY_Esteban Reef,Palawan,Taytay,2014,15 Mar 14,3,NIA,S3,0
119.3093056,11.01597222,TY_Esteban Reef,Palawan,Taytay,2014,15 Mar 14,3,NIA,S4,0
119.2968611,10.98969444,TY_Facundo Reef,Palawan,Taytay,2013,4 May 13,4,HC,S1,25
119.2968611,10.98969444,TY_Facundo Reef,Palawan,Taytay,2013,4 May 13,4,HC,S2,28
119.2968611,10.98969444,TY_Facundo Reef,Palawan,Taytay,2013,4 May 13,4,HC,S3,31
119.2968611,10.98969444,TY_Facundo Reef,Palawan,Taytay,2013,4 May 13,4,HC,S4,32
119.2968611,10.98969444,TY_Facundo Reef,Palawan,Taytay,2013,4 May 13,4,HC,S1,0
119.2968611,10.98969444,TY_Facundo Reef,Palawan,Taytay,2013,4 May 13,4,HC,S2,0
119.2968611,10.98969444,TY_Facundo Reef,Palawan,Taytay,2013,4 May 13,4,HC,S3,0
119.2968611,10.98969444,TY_Facundo Reef,Palawan,Taytay,2013,4 May 13,4,HC,S4,0
119.2968611,10.98969444,TY_Facundo Reef,Palawan,Taytay,2013,4 May 13,4,HC,S1,0
119.2968611,10.98969444,TY_Facundo Reef,Palawan,Taytay,2013,4 May 13,4,HC,S2,0
119.2968611,10.98969444,TY_Facundo Reef,Palawan,Taytay,2013,4 May 13,4,HC,S3,0
119.2968611,10.98969444,TY_Facundo Reef,Palawan,Taytay,2013,4 May 13,4,HC,S4,0
119.2968611,10.98969444,TY_Facundo Reef,Palawan,Taytay,2013,4 May 13,4,SC,S1,1
119.2968611,10.98969444,TY_Facundo Reef,Palawan,Taytay,2013,4 May 13,4,SC,S2,0
119.2968611,10.98969444,TY_Facundo Reef,Palawan,Taytay,2013,4 May 13,4,SC,S3,0
119.2968611,10.98969444,TY_Facundo Reef,Palawan,Taytay,2013,4 May 13,4,SC,S4,0
119.2968611,10.98969444,TY_Facundo Reef,Palawan,Taytay,2013,4 May 13,4,RKC,S1,0
119.2968611,10.98969444,TY_Facundo Reef,Palawan,Taytay,2013,4 May 13,4,RKC,S2,1
119.2968611,10.98969444,TY_Facundo Reef,Palawan,Taytay,2013,4 May 13,4,RKC,S3,0
119.2968611,10.98969444,TY_Facundo Reef,Palawan,Taytay,2013,4 May 13,4,RKC,S4,1
119.2968611,10.98969444,TY_Facundo Reef,Palawan,Taytay,2013,4 May 13,4,NIA,S1,0
119.2968611,10.98969444,TY_Facundo Reef,Palawan,Taytay,2013,4 May 13,4,NIA,S2,0
119.2968611,10.98969444,TY_Facundo Reef,Palawan,Taytay,2013,4 May 13,4,NIA,S3,0
119.2968611,10.98969444,TY_Facundo Reef,Palawan,Taytay,2013,4 May 13,4,NIA,S4,0
119.2968611,10.98969444,TY_Facundo Reef,Palawan,Taytay,2013,4 May 13,4,SP,S1,2
119.2968611,10.98969444,TY_Facundo Reef,Palawan,Taytay,2013,4 May 13,4,SP,S2,4
119.2968611,10.98969444,TY_Facundo Reef,Palawan,Taytay,2013,4 May 13,4,SP,S3,4
119.2968611,10.98969444,TY_Facundo Reef,Palawan,Taytay,2013,4 May 13,4,SP,S4,5
119.2968611,10.98969444,TY_Facundo Reef,Palawan,Taytay,2013,4 May 13,4,RC,S1,8
119.2968611,10.98969444,TY_Facundo Reef,Palawan,Taytay,2013,4 May 13,4,RC,S2,6
119.2968611,10.98969444,TY_Facundo Reef,Palawan,Taytay,2013,4 May 13,4,RC,S3,3
119.2968611,10.98969444,TY_Facundo Reef,Palawan,Taytay,2013,4 May 13,4,RC,S4,2
119.2968611,10.98969444,TY_Facundo Reef,Palawan,Taytay,2013,4 May 13,4,RB,S1,3
119.2968611,10.98969444,TY_Facundo Reef,Palawan,Taytay,2013,4 May 13,4,RB,S2,0
119.2968611,10.98969444,TY_Facundo Reef,Palawan,Taytay,2013,4 May 13,4,RB,S3,2
119.2968611,10.98969444,TY_Facundo Reef,Palawan,Taytay,2013,4 May 13,4,RB,S4,0
119.2968611,10.98969444,TY_Facundo Reef,Palawan,Taytay,2013,4 May 13,4,SD,S1,0
119.2968611,10.98969444,TY_Facundo Reef,Palawan,Taytay,2013,4 May 13,4,SD,S2,0
119.2968611,10.98969444,TY_Facundo Reef,Palawan,Taytay,2013,4 May 13,4,SD,S3,0
119.2968611,10.98969444,TY_Facundo Reef,Palawan,Taytay,2013,4 May 13,4,SD,S4,0
119.2968611,10.98969444,TY_Facundo Reef,Palawan,Taytay,2013,4 May 13,4,SI,S1,0
119.2968611,10.98969444,TY_Facundo Reef,Palawan,Taytay,2013,4 May 13,4,SI,S2,1
119.2968611,10.98969444,TY_Facundo Reef,Palawan,Taytay,2013,4 May 13,4,SI,S3,0
119.2968611,10.98969444,TY_Facundo Reef,Palawan,Taytay,2013,4 May 13,4,SI,S4,0
119.2968611,10.98969444,TY_Facundo Reef,Palawan,Taytay,2013,4 May 13,4,OT,S1,1
119.2968611,10.98969444,TY_Facundo Reef,Palawan,Taytay,2013,4 May 13,4,OT,S2,0
119.2968611,10.98969444,TY_Facundo Reef,Palawan,Taytay,2013,4 May 13,4,OT,S3,0
119.2968611,10.98969444,TY_Facundo Reef,Palawan,Taytay,2013,4 May 13,4,OT,S4,0
119.2968611,10.98969444,TY_Facundo Reef,Palawan,Taytay,2013,4 May 13,4,NIA,S1,0
119.2968611,10.98969444,TY_Facundo Reef,Palawan,Taytay,2013,4 May 13,4,NIA,S2,0
119.2968611,10.98969444,TY_Facundo Reef,Palawan,Taytay,2013,4 May 13,4,NIA,S3,0
119.2968611,10.98969444,TY_Facundo Reef,Palawan,Taytay,2013,4 May 13,4,NIA,S4,0
119.2968611,10.98969444,TY_Facundo Reef,Palawan,Taytay,2013,4 May 13,8,HC,S1,21
119.2968611,10.98969444,TY_Facundo Reef,Palawan,Taytay,2013,4 May 13,8,HC,S2,28
119.2968611,10.98969444,TY_Facundo Reef,Palawan,Taytay,2013,4 May 13,8,HC,S3,32
119.2968611,10.98969444,TY_Facundo Reef,Palawan,Taytay,2013,4 May 13,8,HC,S4,36
119.2968611,10.98969444,TY_Facundo Reef,Palawan,Taytay,2013,4 May 13,8,HC,S1,0
119.2968611,10.98969444,TY_Facundo Reef,Palawan,Taytay,2013,4 May 13,8,HC,S2,0
119.2968611,10.98969444,TY_Facundo Reef,Palawan,Taytay,2013,4 May 13,8,HC,S3,0
119.2968611,10.98969444,TY_Facundo Reef,Palawan,Taytay,2013,4 May 13,8,HC,S4,0
119.2968611,10.98969444,TY_Facundo Reef,Palawan,Taytay,2013,4 May 13,8,HC,S1,0
119.2968611,10.98969444,TY_Facundo Reef,Palawan,Taytay,2013,4 May 13,8,HC,S2,0
119.2968611,10.98969444,TY_Facundo Reef,Palawan,Taytay,2013,4 May 13,8,HC,S3,0
119.2968611,10.98969444,TY_Facundo Reef,Palawan,Taytay,2013,4 May 13,8,HC,S4,0
119.2968611,10.98969444,TY_Facundo Reef,Palawan,Taytay,2013,4 May 13,8,SC,S1,0
119.2968611,10.98969444,TY_Facundo Reef,Palawan,Taytay,2013,4 May 13,8,SC,S2,0
119.2968611,10.98969444,TY_Facundo Reef,Palawan,Taytay,2013,4 May 13,8,SC,S3,0
119.2968611,10.98969444,TY_Facundo Reef,Palawan,Taytay,2013,4 May 13,8,SC,S4,0
119.2968611,10.98969444,TY_Facundo Reef,Palawan,Taytay,2013,4 May 13,8,RKC,S1,0
119.2968611,10.98969444,TY_Facundo Reef,Palawan,Taytay,2013,4 May 13,8,RKC,S2,2
119.2968611,10.98969444,TY_Facundo Reef,Palawan,Taytay,2013,4 May 13,8,RKC,S3,0
119.2968611,10.98969444,TY_Facundo Reef,Palawan,Taytay,2013,4 May 13,8,RKC,S4,1
119.2968611,10.98969444,TY_Facundo Reef,Palawan,Taytay,2013,4 May 13,8,NIA,S1,2
119.2968611,10.98969444,TY_Facundo Reef,Palawan,Taytay,2013,4 May 13,8,NIA,S2,3
119.2968611,10.98969444,TY_Facundo Reef,Palawan,Taytay,2013,4 May 13,8,NIA,S3,0
119.2968611,10.98969444,TY_Facundo Reef,Palawan,Taytay,2013,4 May 13,8,NIA,S4,0
119.2968611,10.98969444,TY_Facundo Reef,Palawan,Taytay,2013,4 May 13,8,SP,S1,0
119.2968611,10.98969444,TY_Facundo Reef,Palawan,Taytay,2013,4 May 13,8,SP,S2,0
119.2968611,10.98969444,TY_Facundo Reef,Palawan,Taytay,2013,4 May 13,8,SP,S3,0
119.2968611,10.98969444,TY_Facundo Reef,Palawan,Taytay,2013,4 May 13,8,SP,S4,0
119.2968611,10.98969444,TY_Facundo Reef,Palawan,Taytay,2013,4 May 13,8,RC,S1,9
119.2968611,10.98969444,TY_Facundo Reef,Palawan,Taytay,2013,4 May 13,8,RC,S2,5
119.2968611,10.98969444,TY_Facundo Reef,Palawan,Taytay,2013,4 May 13,8,RC,S3,7
119.2968611,10.98969444,TY_Facundo Reef,Palawan,Taytay,2013,4 May 13,8,RC,S4,2
119.2968611,10.98969444,TY_Facundo Reef,Palawan,Taytay,2013,4 May 13,8,RB,S1,5
119.2968611,10.98969444,TY_Facundo Reef,Palawan,Taytay,2013,4 May 13,8,RB,S2,2
119.2968611,10.98969444,TY_Facundo Reef,Palawan,Taytay,2013,4 May 13,8,RB,S3,0
119.2968611,10.98969444,TY_Facundo Reef,Palawan,Taytay,2013,4 May 13,8,RB,S4,0
119.2968611,10.98969444,TY_Facundo Reef,Palawan,Taytay,2013,4 May 13,8,SD,S1,0
119.2968611,10.98969444,TY_Facundo Reef,Palawan,Taytay,2013,4 May 13,8,SD,S2,0
119.2968611,10.98969444,TY_Facundo Reef,Palawan,Taytay,2013,4 May 13,8,SD,S3,0
119.2968611,10.98969444,TY_Facundo Reef,Palawan,Taytay,2013,4 May 13,8,SD,S4,0
119.2968611,10.98969444,TY_Facundo Reef,Palawan,Taytay,2013,4 May 13,8,SI,S1,2
119.2968611,10.98969444,TY_Facundo Reef,Palawan,Taytay,2013,4 May 13,8,SI,S2,0
119.2968611,10.98969444,TY_Facundo Reef,Palawan,Taytay,2013,4 May 13,8,SI,S3,0
119.2968611,10.98969444,TY_Facundo Reef,Palawan,Taytay,2013,4 May 13,8,SI,S4,0
119.2968611,10.98969444,TY_Facundo Reef,Palawan,Taytay,2013,4 May 13,8,OT,S1,1
119.2968611,10.98969444,TY_Facundo Reef,Palawan,Taytay,2013,4 May 13,8,OT,S2,0
119.2968611,10.98969444,TY_Facundo Reef,Palawan,Taytay,2013,4 May 13,8,OT,S3,1
119.2968611,10.98969444,TY_Facundo Reef,Palawan,Taytay,2013,4 May 13,8,OT,S4,1
119.2968611,10.98969444,TY_Facundo Reef,Palawan,Taytay,2013,4 May 13,8,NIA,S1,0
119.2968611,10.98969444,TY_Facundo Reef,Palawan,Taytay,2013,4 May 13,8,NIA,S2,0
119.2968611,10.98969444,TY_Facundo Reef,Palawan,Taytay,2013,4 May 13,8,NIA,S3,0
119.2968611,10.98969444,TY_Facundo Reef,Palawan,Taytay,2013,4 May 13,8,NIA,S4,0
119.2968611,10.98969444,TY_Facundo Reef,Palawan,Taytay,2014,13 Mar 14,5,HC,S1,29
119.2968611,10.98969444,TY_Facundo Reef,Palawan,Taytay,2014,13 Mar 14,5,HC,S2,34
119.2968611,10.98969444,TY_Facundo Reef,Palawan,Taytay,2014,13 Mar 14,5,HC,S3,28
